Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%)
 411.454545454545 , 33.9439629514859 , 409.6 , 32.7665847905606 , 412.96 , 28.3797293456678 , 406.171428571429 , 19.1734023646653 , 407.714285714286 , 17.8639016199184 , 407.569230769231 , 18.5696024779186 , 410.44 , 33.0818829003827 , 410.8 , 34.4422862166584 , 409.163636363636 , 34.0702137681041 , 405.570414201183 , 20.406778744051 , 405.85190194421 , 18.4399157205771 , 412.436363636364 , 29.9430519495883 , 412.3 , 30.8502717358789 , 404.8 , 21.9359766149828 , 405.226923076923 , 20.1471922820897 , 410.8 , 35.4188130845889 , 410.8 , 31.8706160478596 , 410.08 , 33.4842157607613 , 411.6 , 33.3279552975824 , 406.227218934911 , 19.0734851038172 , 409.818181818182 , 32.6041944284277 , 409.490909090909 , 34.1510224196756 , 405.046153846154 , 20.5639985784183 , 405.120414201183 , 19.4012331294088 , 407.971428571429 , 35.6937605052546 , 410.08 , 34.5082364524038 , 407.476923076923 , 18.0755442861081 , 411.2 , 33.5595827481519 , 404.95 , 21.9845232560875 , 412.436363636364 , 31.8715448910601 
 411.781818181818 , 35.175672164828 , 409.9 , 34.091267744478 , 413.32 , 29.6252869818506 , 406.366187658495 , 19.6105358255816 , 408.030769230769 , 18.5674753506777 , 407.8 , 19.0554668518534 , 410.8 , 34.4443164183042 , 411.16 , 35.9046656641804 , 409.490909090909 , 35.2450155475672 , 405.676923076923 , 20.6829016504974 , 405.973626373626 , 18.7039047788399 , 412.763636363636 , 31.1546949020331 , 412.6 , 32.0639105620353 , 404.951479289941 , 22.3314864924346 , 405.4 , 20.6363439769216 , 411.2 , 36.8074945032165 , 411.127272727273 , 33.0433785874992 , 410.44 , 34.7617232145678 , 412 , 34.5393904670364 , 406.369230769231 , 19.3876830909004 , 410.145454545455 , 33.920187872422 , 409.818181818182 , 35.336355512057 , 405.2 , 21.004032158183 , 405.226923076923 , 19.6871990134388 , 408.228571428571 , 36.8841989696326 , 410.44 , 35.7555167173648 , 407.65 , 18.4749423289233 , 411.6 , 34.863131554255 , 405.120414201183 , 22.4425901152908 , 412.763636363636 , 33.0590943395256 
 412.109090909091 , 36.4124960299171 , 410.2 , 35.4458303745546 , 413.68 , 30.9081341126739 , 406.487912087912 , 19.8888630093544 , 408.228571428571 , 19.0214594781097 , 408.027218934911 , 19.5408634113964 , 411.127272727273 , 35.6956922223499 , 411.52 , 37.3632544675855 , 409.818181818182 , 36.4242266738242 , 405.85 , 21.1396033961898 , 406.171428571429 , 19.1416431695774 , 413.090909090909 , 32.3962055682944 , 412.9 , 33.3007242160972 , 405.046153846154 , 22.5816827656063 , 405.570414201183 , 21.1297608526263 , 411.6 , 38.1885963110426 , 411.454545454545 , 34.2284248040163 , 410.8 , 36.0445667332008 , 412.4 , 35.7476830042826 , 406.6 , 19.9100489357857 , 410.472727272727 , 35.2531374360015 , 410.145454545455 , 36.5305636433229 , 405.351479289941 , 21.4458457588103 , 405.4 , 20.1609865675654 , 408.485714285714 , 38.0896360048142 , 410.8 , 36.9838730394457 , 407.926923076923 , 19.1351109182269 , 412 , 36.1558732901023 , 405.226923076923 , 22.73280585025 , 413.090909090909 , 34.2568839747201 
 412.436363636364 , 37.6477854333121 , 410.5 , 36.8265992954637 , 414.04 , 32.2250686759445 , 406.685714285714 , 20.3495389639377 , 408.423330515638 , 19.4791098307457 , 408.169230769231 , 19.847447409184 , 411.454545454545 , 36.953952208801 , 411.88 , 38.806005887658 , 410.145454545455 , 37.6024866599449 , 406.020414201183 , 21.5989637677124 , 406.366187658495 , 19.5833271708476 , 413.418181818182 , 33.6642687707712 , 413.2 , 34.5569341878959 , 405.2 , 22.993120183606 , 405.676923076923 , 21.4440996726145 , 412 , 39.5506017787682 , 411.781818181818 , 35.4209601021176 , 411.16 , 37.3259415603105 , 412.8 , 36.9454016493594 , 406.827218934911 , 20.4386931390613 , 410.8 , 36.5970906995505 , 410.472727272727 , 37.7290525313178 , 405.446153846154 , 21.7262626105749 , 405.570414201183 , 20.6385280715338 , 408.742857142857 , 39.3066645076272 , 411.25 , 38.4788409813582 , 408.1 , 19.5611015273934 , 412.4 , 37.4279379966634 , 405.4 , 23.2106808413055 , 413.418181818182 , 35.4594394855053 
 412.763636363636 , 38.8742993978858 , 410.8 , 38.2293230695837 , 414.4 , 33.5721482951335 , 406.880473372781 , 20.8132585997398 , 408.545054945055 , 19.7704689627477 , 408.4 , 20.3503376097577 , 411.781818181818 , 38.213453457107 , 412.24 , 40.2200084376437 , 410.472727272727 , 38.7740212581881 , 406.126923076923 , 21.8909392269662 , 406.487912087912 , 19.8648005436774 , 413.745454545455 , 34.9549700581914 , 413.5 , 35.8282482776212 , 405.351479289941 , 23.4040376141982 , 405.85 , 21.9646687680842 , 412.4 , 40.8812141526284 , 412.109090909091 , 36.6157058783588 , 411.52 , 38.5985103707219 , 413.2 , 38.1246037613303 , 406.969230769231 , 20.7763184067645 , 411.127272727273 , 37.9454469397424 , 410.8 , 38.9268437071406 , 405.6 , 22.1889128383778 , 405.676923076923 , 20.9425701199571 , 409 , 40.5315228121455 , 411.7 , 39.9120261764066 , 408.270414201183 , 19.9907134711458 , 412.8 , 38.6689169717103 , 405.570414201183 , 23.6885691957872 , 413.745454545455 , 36.6607620501439 
 413.090909090909 , 40.0842792586605 , 411.057142857143 , 39.4454847757666 , 414.7 , 34.7143577662825 , 407.002197802198 , 21.1081673106486 , 408.742857142857 , 20.2525781132696 , 408.627218934911 , 20.8504036032201 , 412.109090909091 , 39.4680982887735 , 412.6 , 41.5917488673469 , 410.8 , 39.9326955924365 , 406.3 , 22.3733758161739 , 406.685714285714 , 20.3311434112075 , 414.072727272727 , 36.2637796696593 , 413.8 , 37.1098698999947 , 405.446153846154 , 23.6637438940171 , 406.020414201183 , 22.4890230085426 , 412.8 , 42.1675940637629 , 412.436363636364 , 37.8069335072008 , 411.88 , 39.8544876364235 , 413.6 , 39.276935345021 , 407.2 , 21.3367965705454 , 411.454545454545 , 39.2910107093861 , 411.16 , 40.2372408152141 , 405.751479289941 , 22.6527963013249 , 405.85 , 21.4457993237389 , 409.257142857143 , 41.7601067142408 , 412.15 , 41.2657200851347 , 408.376923076923 , 20.2643831668039 , 413.2 , 39.868045333791 , 405.676923076923 , 23.9908346162434 , 414.072727272727 , 37.8543787988836 
 413.418181818182 , 41.2695476572883 , 411.314285714286 , 40.6708584164027 , 415 , 35.8710710879812 , 407.2 , 21.5956828591457 , 408.937616229924 , 20.7375914122805 , 408.769230769231 , 21.1650071433715 , 412.436363636364 , 40.7113900952335 , 412.96 , 42.9074333104737 , 411.2 , 41.3219945577523 , 406.470414201183 , 22.857994268371 , 406.880473372781 , 20.8011905012427 , 414.4 , 37.5855488746151 , 414.1 , 38.3965202701325 , 405.6 , 24.090414686042 , 406.126923076923 , 22.8226636827051 , 413.2 , 43.3966482641282 , 412.763636363636 , 38.9885133275378 , 412.24 , 41.0857454156512 , 414 , 40.3937550175804 , 407.446153846154 , 21.9507310480381 , 411.781818181818 , 40.6260687972001 , 411.52 , 41.5328323218469 , 405.846153846154 , 22.9468804817608 , 406.020414201183 , 21.952358909147 , 409.514285714286 , 42.9879892260706 , 412.6 , 42.5231539234703 , 408.55 , 20.7176129344425 , 413.6 , 41.0144167144769 , 405.85 , 24.4876668356837 , 414.4 , 39.0334120170468 
 413.745454545455 , 42.4216318285491 , 411.571428571429 , 41.9017692608547 , 415.3 , 37.038727969447 , 407.446153846154 , 22.2165633911212 , 409.059340659341 , 21.0458368045886 , 409 , 21.6788911290517 , 412.763636363636 , 41.9365049146119 , 413.32 , 44.1533553283254 , 411.6 , 42.6703241570764 , 406.576923076923 , 23.1656885305514 , 407.002197802198 , 21.1004723911939 , 414.727272727273 , 38.9145209818339 , 414.4 , 39.6824745931625 , 405.751479289941 , 24.5160345366545 , 406.3 , 23.3744792563565 , 413.6 , 44.5553603892562 , 413.090909090909 , 40.1539789933865 , 412.6 , 42.2839389554479 , 414.4 , 41.466280128836 , 407.6 , 22.3428179248066 , 412.109090909091 , 41.9424906805801 , 411.88 , 42.8057604239874 , 406 , 23.4314875461319 , 406.126923076923 , 22.274523650436 , 409.771428571429 , 44.2104485230895 , 413.05 , 43.6691336840781 , 408.720414201183 , 21.1742151830112 , 414 , 42.097223816265 , 406.020414201183 , 24.9833812923753 , 414.8 , 40.4441348961843 
 414.072727272727 , 43.5319091983653 , 411.828571428571 , 43.1342622221901 , 415.6 , 38.2133730044788 , 407.6 , 22.612502008346 , 409.257142857143 , 21.5549452959815 , 409.227218934911 , 22.1871335610041 , 413.090909090909 , 43.1363781911846 , 413.68 , 45.3162941737452 , 412 , 43.9653328933889 , 406.75 , 23.6735105174141 , 407.2 , 21.5958550546769 , 415.054545454545 , 40.2443590797612 , 414.727272727273 , 41.077339581195 , 405.846153846154 , 24.7847648304391 , 406.470414201183 , 23.9293728875139 , 414 , 45.6311499006358 , 413.418181818182 , 41.2966068976122 , 412.96 , 43.4406492565274 , 415 , 42.9729057882991 , 407.846153846154 , 22.9834205555312 , 412.436363636364 , 43.2318513262933 , 412.24 , 44.047929865989 , 406.151479289941 , 23.9166268228209 , 406.3 , 22.8071298350705 , 410.028571428571 , 45.4225043192666 , 413.5 , 44.6906118415274 , 408.826923076923 , 21.4648191294642 , 414.4 , 43.1060161396961 , 406.126923076923 , 25.2963206848675 , 415.2 , 41.8087737917839 
 414.4 , 44.591771752981 , 412.085714285714 , 44.3641253024647 , 415.9 , 39.3906651559434 , 407.846153846154 , 23.2583937302411 , 409.45190194421 , 22.0658969432358 , 409.369230769231 , 22.5054227528991 , 413.418181818182 , 44.3038053742105 , 414.04 , 46.3839221040257 , 412.4 , 45.1947556641249 , 406.920414201183 , 24.1828726586908 , 407.421538461538 , 22.163998477823 , 415.381818181818 , 41.5681921641613 , 415.054545454545 , 42.4556990332103 , 406 , 25.2258026546711 , 406.576923076923 , 24.2819424086169 , 414.4 , 46.6122414794275 , 413.745454545455 , 42.4095096333097 , 413.32 , 44.5475385343094 , 415.6 , 44.3317009348154 , 408 , 23.3919865796438 , 412.763636363636 , 44.4855738126946 , 412.6 , 45.2511351769888 , 406.246153846154 , 24.2237824979064 , 406.470414201183 , 23.3424620617483 , 410.285714285714 , 46.6189626329188 , 413.95 , 45.5771509250473 , 409 , 21.9456376277509 , 415.3 , 45.0557113275926 , 406.3 , 25.8096562182522 , 415.6 , 43.1136550467938 
 415 , 46.3762436769536 , 412.342857142857 , 45.5869195898694 , 416.2 , 40.5658960620191 , 408 , 23.6696689755544 , 409.573626373626 , 22.3899687607742 , 409.6 , 23.0228158668149 , 413.745454545455 , 45.4315542061033 , 414.4 , 47.3451967167141 , 412.8 , 46.3467303519588 , 407.026923076923 , 24.5058730204712 , 407.56 , 22.5262280393102 , 415.709090909091 , 42.8786807171226 , 415.381818181818 , 43.8088235794848 , 406.151479289941 , 25.6651765495807 , 406.75 , 24.8641801372204 , 415.3 , 48.4209382996342 , 414.072727272727 , 43.485741664466 , 413.68 , 45.5965134288164 , 416.2 , 45.5166079585976 , 408.151479289941 , 23.8003292526795 , 413.090909090909 , 45.6950878442282 , 412.96 , 46.4072006044818 , 406.4 , 24.7292284804216 , 406.576923076923 , 23.6824983191872 , 410.542857142857 , 47.7944685942724 , 414.4 , 46.3212442498055 , 409.170414201183 , 22.4294415075423 , 416.2 , 46.4894452615688 , 406.470414201183 , 26.3205081589217 , 416 , 44.3453408466059 
 415.6 , 47.9153434576736 , 412.6 , 46.7980157221669 , 416.5 , 41.7340179205403 , 408.151479289941 , 24.0801919994949 , 409.771428571429 , 22.9240598534011 , 409.827218934911 , 23.5313494479545 , 414.072727272727 , 46.5124857700824 , 415.6 , 49.6754410381954 , 413.2 , 47.4101215464295 , 407.2 , 25.0382511649837 , 407.781538461538 , 23.1171885834839 , 416.036363636364 , 44.1681020289198 , 415.709090909091 , 45.1277880835132 , 406.246153846154 , 25.9422887635553 , 406.920414201183 , 25.4485200430824 , 416.2 , 49.6088437282567 , 414.4 , 44.5184145886053 , 414.04 , 46.5798899773967 , 416.8 , 46.5053976156837 , 408.246153846154 , 24.0585580604548 , 413.418181818182 , 46.8519989269162 , 413.32 , 47.5081285764621 , 406.551479289941 , 25.2343336096943 , 406.75 , 24.243902610186 , 410.8 , 48.9435666090205 , 416.2 , 47.8298862348893 , 409.276923076923 , 22.7370393230886 , 417.1 , 47.3486854747605 , 406.576923076923 , 26.6423000363124 , 416.4 , 45.4910208383287 
 416.2 , 49.1691488832509 , 412.857142857143 , 47.9926365067541 , 416.8 , 42.8896814677081 , 408.246153846154 , 24.339523461041 , 409.966187658495 , 23.4585882949089 , 409.969230769231 , 23.8481487489178 , 414.4 , 47.5396806772714 , 416.8 , 50.5579714046408 , 413.6 , 48.374834688928 , 407.336331360947 , 25.4640246640366 , 407.92 , 23.4936308582306 , 416.363636363636 , 45.42845462482 , 416.036363636364 , 46.4036351652269 , 406.4 , 26.3965671991788 , 407.026923076923 , 25.8191844857204 , 417.1 , 50.1360630159466 , 415 , 46.2764544185605 , 414.4 , 47.4905538645684 , 417.4 , 47.2808766205586 , 408.4 , 24.4830510725314 , 413.745454545455 , 47.9482619027648 , 413.68 , 48.5462517458809 , 406.646153846154 , 25.5536551739112 , 406.920414201183 , 24.8072184438893 , 411.2 , 50.665639949821 , 418 , 47.1987618532841 , 409.45 , 23.2454151844138 , 418 , 47.6162470895671 , 406.75 , 27.1689419810519 , 416.8 , 46.5389024031986 
 416.8 , 50.1088323024361 , 413.114285714286 , 49.1659051503101 , 417.1 , 44.0272842592302 , 408.4 , 24.765357239595 , 410.087912087912 , 23.7968115839854 , 410.2 , 24.3602617408133 , 415 , 49.261815177676 , 418 , 50.0737889518264 , 414 , 49.2321034009363 , 407.421538461538 , 25.7329518532115 , 408.056331360947 , 23.869581525015 , 416.690909090909 , 46.6515801169401 , 416.363636363636 , 47.6275510497387 , 406.551479289941 , 26.848483304328 , 407.2 , 26.4302273410054 , 418 , 50.0160581104566 , 415.6 , 47.8274703456731 , 415.3 , 49.409242914071 , 418 , 47.83179935267 , 408.551479289941 , 24.9068042683869 , 414.072727272727 , 48.9763518243307 , 414.04 , 49.5143831409048 , 406.8 , 26.0782990380364 , 407.026923076923 , 25.1645163466495 , 411.6 , 52.2901539532029 , 418.72 , 46.474951272572 , 409.620414201183 , 23.7562229858911 , 418.9 , 47.3162418379531 , 406.920414201183 , 27.6914914400641 , 417.2 , 47.4785764146897 
 417.4 , 50.7187376211159 , 413.371428571429 , 50.3128983115332 , 417.4 , 45.1410290917457 , 408.551479289941 , 25.1898549971639 , 410.285714285714 , 24.3528219520802 , 410.427218934911 , 24.8600134317564 , 415.6 , 50.7455749026445 , 418.6 , 49.4004252168581 , 414.4 , 49.9747337528676 , 407.56 , 26.1744894924502 , 408.141538461538 , 24.1072070272047 , 417.018181818182 , 47.8292997112094 , 416.690909090909 , 48.7910472473569 , 406.646153846154 , 27.1331671799991 , 407.323937600861 , 26.8742335526126 , 418.72 , 49.4930052231552 , 416.2 , 49.1390379531157 , 416.2 , 50.7611692007252 , 419.8 , 48.1218629045328 , 408.646153846154 , 25.1745113340551 , 414.4 , 49.9294248859581 , 414.4 , 50.4059587266012 , 406.951479289941 , 26.6015419037951 , 407.2 , 25.7535258387867 , 412 , 53.7976264857349 , 419.44 , 45.5486808453887 , 409.726923076923 , 24.0806010092717 , 419.8 , 46.5076101244185 , 407.026923076923 , 28.0198363082119 , 417.6 , 48.3013358242008 
 418 , 50.9971006766258 , 413.628571428571 , 51.4287029618029 , 417.7 , 46.2249919821836 , 408.646153846154 , 25.4577221157728 , 410.480473372781 , 24.9074807481022 , 410.569230769231 , 25.169464226202 , 416.2 , 51.9625133641894 , 419.2 , 48.4968005608192 , 416.2 , 51.7967065027227 , 407.696331360947 , 26.6145901409763 , 408.28 , 24.4976788863407 , 417.345454545455 , 48.9535615425368 , 417.018181818182 , 49.886140747582 , 406.8 , 27.5992811912642 , 407.401398601399 , 27.1543918276056 , 419.44 , 48.6396331999351 , 416.8 , 50.1866248763623 , 417.1 , 51.5124081228306 , 421.6 , 46.6359384427064 , 408.8 , 25.6141268283783 , 415.3 , 52.1178612438007 , 415.3 , 52.2639743180084 , 407.046153846154 , 26.9317762736331 , 407.323937600861 , 26.1815618220674 , 412.4 , 55.1701616085918 , 420.16 , 44.4794111289186 , 409.9 , 24.61602909642 , 420.7 , 45.3311502460026 , 407.2 , 28.5558001023095 , 418 , 49.0004272371074 
 418.9 , 50.8211997481291 , 413.885714285714 , 52.5084758343907 , 418 , 47.2731986708741 , 408.8 , 25.8970714816689 , 410.602197802198 , 25.2574767130581 , 410.8 , 25.6665124159505 , 416.8 , 52.8933906018827 , 419.8 , 47.4080407380651 , 418 , 51.2151061441415 , 407.781538461538 , 26.8922831913652 , 408.416331360947 , 24.8873428371022 , 417.672727272727 , 50.0165940788365 , 417.345454545455 , 50.9055250547278 , 406.951479289941 , 28.0622474173129 , 407.527272727273 , 27.6138798816646 , 420.16 , 47.5289566151363 , 417.4 , 50.9550032712481 , 418 , 51.6710385299311 , 422.2 , 45.8653255306471 , 408.951479289941 , 26.052396305958 , 416.2 , 53.611765802266 , 416.2 , 53.5439968549254 , 407.2 , 27.4733950873643 , 407.401398601399 , 26.4516768070461 , 412.8 , 56.3920882649494 , 420.88 , 43.3369198478389 , 410.070414201183 , 25.1531399275614 , 421.6 , 43.8778120107215 , 407.370414201183 , 29.0858223397783 , 419.8 , 50.5430700693761 
 419.8 , 50.0112685282443 , 414.142857142857 , 53.5475040765868 , 418.514285714286 , 48.9698836804819 , 408.951479289941 , 26.334411502949 , 410.8 , 25.8311603833451 , 411.072662721893 , 26.2426819478259 , 417.4 , 53.5290674189461 , 420.4 , 46.2306714903759 , 418.6 , 50.5741646635356 , 407.92 , 27.3477265124505 , 408.501538461538 , 25.1334803527905 , 418 , 51.0110601188243 , 417.672727272727 , 51.8427245729942 , 407.046153846154 , 28.3535148497552 , 407.651210328133 , 28.0712537178541 , 420.88 , 46.260018553071 , 418 , 51.4388594819026 , 418.9 , 51.2817734109972 , 422.8 , 44.9878966354595 , 409.046153846154 , 26.3289695692543 , 417.1 , 54.3876696428766 , 417.1 , 54.2200310495507 , 407.336331360947 , 27.9582181815688 , 407.527272727273 , 26.8947740080457 , 413.2 , 57.4505086717294 , 421.6 , 42.1212667788161 , 410.176923076923 , 25.4937511912902 , 422.114285714286 , 42.9491967059725 , 407.476923076923 , 29.4179277554696 , 421.6 , 49.6735459140835 
 420.7 , 48.748585060106 , 414.4 , 54.5412656030586 , 419.028571428571 , 50.5152142902656 , 409.046153846154 , 26.6100519388913 , 410.970414201183 , 26.3297718181172 , 411.243076923077 , 26.5956139314255 , 418 , 53.8705438853311 , 421 , 44.9785998875828 , 419.2 , 49.7565184498335 , 408.056331360947 , 27.8010723360877 , 408.64 , 25.5376738976045 , 418.72 , 52.9253192405697 , 418 , 52.6922255771613 , 407.2 , 28.8297665329646 , 407.728671328671 , 28.3595207276043 , 421.6 , 44.8492047729605 , 419.2 , 51.5791931204212 , 419.8 , 50.4161012531919 , 423.4 , 44.0222672256157 , 409.2 , 26.7826230246867 , 418 , 54.4807302288542 , 418 , 54.3058338592238 , 407.421538461538 , 28.2634075023736 , 407.651210328133 , 27.3359646223276 , 413.6 , 58.3357170893139 , 422.2 , 41.069147247768 , 410.35 , 26.0551534933266 , 422.628571428571 , 41.9659633666686 , 407.65 , 29.9584276959634 , 422.32 , 48.8593827907264 
 421.6 , 47.1647508339363 , 414.914285714286 , 56.3762015815199 , 419.542857142857 , 51.8827201733608 , 409.2 , 27.0615865319265 , 411.076923076923 , 26.6431890120589 , 411.52 , 27.1555074340934 , 419.2 , 53.7203748043948 , 421.6 , 43.6665788013067 , 419.8 , 48.7925334860718 , 408.141538461538 , 28.0867996367629 , 408.776331360947 , 25.9406975861091 , 419.44 , 54.4176777694806 , 419.2 , 54.9971580157666 , 407.336331360947 , 29.2546360533258 , 407.854545454545 , 28.8317496459699 , 422.114285714286 , 43.77692038858 , 420.4 , 50.7502083570858 , 420.7 , 49.2030456800819 , 424 , 42.9866143384201 , 409.351479289941 , 27.2342290306829 , 418.9 , 53.9707995446017 , 418.9 , 53.8493093231923 , 407.56 , 28.7626614287377 , 407.728671328671 , 27.6141167027201 , 414 , 59.0414609051671 , 422.8 , 39.9939512739252 , 410.520414201183 , 26.6172643512951 , 423.142857142857 , 40.9407294937993 , 407.820414201183 , 30.4909142297118 , 423.04 , 47.8430764484432 
 422.114285714286 , 46.1517081503245 , 415.428571428571 , 57.9830486160401 , 420.057142857143 , 53.0181886212936 , 409.351479289941 , 27.5103458718324 , 411.25 , 27.1549799470469 , 411.792662721893 , 27.6881083560232 , 420.4 , 52.6295766154295 , 422.114285714286 , 42.5122870795584 , 420.4 , 47.755820103773 , 408.28 , 28.5548663690576 , 408.861538461538 , 26.195099917395 , 420.16 , 55.4120939235808 , 420.4 , 55.9453304720838 , 407.421538461538 , 29.5214327456743 , 407.978483055406 , 29.3011012731061 , 422.628571428571 , 42.6660482140555 , 421.6 , 49.2499484518348 , 421.6 , 47.7383417504947 , 424.6 , 41.898207779326 , 409.446153846154 , 27.5188732435775 , 419.8 , 52.9637795871326 , 419.8 , 52.9230944995945 , 407.696331360947 , 29.2579346689467 , 407.854545454545 , 28.0699471227231 , 414.4 , 59.5650304196 , 423.4 , 38.9057195341112 , 410.626923076923 , 26.9731663791545 , 423.657142857143 , 39.8852324695111 , 407.926923076923 , 30.8235032659158 , 423.76 , 46.6667908463969 
 422.628571428571 , 45.0817837222352 , 415.942857142857 , 59.3378909620462 , 420.571428571429 , 53.8629121178936 , 409.446153846154 , 27.7928122664666 , 411.420414201183 , 27.6613405402041 , 411.963076923077 , 28.0104904778063 , 421.6 , 50.9147851144586 , 422.628571428571 , 41.3440925742394 , 421 , 46.6541519851985 , 408.416331360947 , 29.0200789147818 , 409 , 26.6125690442431 , 420.88 , 55.9037797042654 , 421.6 , 55.7475962687607 , 407.56 , 29.9568678346374 , 408.055944055944 , 29.596548214311 , 423.142857142857 , 41.528674479628 , 422.2 , 48.3147724321503 , 422.114285714286 , 46.8133890928062 , 425.2 , 40.7730622635315 , 409.6 , 27.9851750617672 , 420.7 , 51.6294809216239 , 420.7 , 51.6666021728883 , 407.781538461538 , 29.5691763247635 , 407.978483055406 , 28.523249399016 , 415.6 , 60.0660256175324 , 424 , 37.8130774660491 , 410.8 , 27.5587908941716 , 424.171428571429 , 38.8102071168758 , 408.1 , 31.3629800556057 , 424.48 , 45.3703724946301 
 423.142857142857 , 43.9706404071956 , 416.457142857143 , 60.4241648164054 , 421.085714285714 , 54.5162559977681 , 409.6 , 28.2548959243817 , 411.526923076923 , 27.978746814204 , 412.24 , 28.5154425304858 , 422.2 , 49.8876358590657 , 423.142857142857 , 40.1728010457526 , 421.6 , 45.4970360643617 , 408.501538461538 , 29.3129191398926 , 409.136331360947 , 27.0284578760144 , 421.6 , 56.0117216392459 , 422.32 , 55.2125361436552 , 407.696331360947 , 30.3876818131222 , 408.181818181818 , 30.0799079845221 , 423.657142857143 , 40.3755975496349 , 422.8 , 47.2863564779718 , 422.628571428571 , 45.8394905236056 , 425.8 , 39.6257048378695 , 409.751479289941 , 28.4486290501636 , 421.6 , 50.0655929951378 , 421.6 , 50.1651419581596 , 407.92 , 30.0774341305324 , 408.055944055944 , 28.8087413875266 , 416.8 , 59.1268908569942 , 424.6 , 36.7233801941122 , 410.936331360947 , 28.0262210627886 , 424.685714285714 , 37.7253159488746 , 408.270414201183 , 31.8921835524961 , 425.2 , 43.9899371117665 
 423.657142857143 , 42.8323260421023 , 416.971428571429 , 61.2331452758866 , 421.6 , 54.9727741554357 , 409.751479289941 , 28.7133450544086 , 411.7 , 28.4955397328467 , 412.512662721893 , 28.9877924607573 , 422.8 , 48.777475244241 , 423.657142857143 , 39.0074384181396 , 422.114285714286 , 44.4746969408027 , 408.64 , 29.792011929008 , 409.221538461538 , 27.2907871981107 , 422.5 , 55.6423489886071 , 423.04 , 54.4178999907435 , 407.781538461538 , 30.6578784093248 , 408.305755782679 , 30.559528160874 , 424.171428571429 , 39.216321275957 , 423.4 , 46.1858451068667 , 423.142857142857 , 44.8277674486522 , 426.4 , 38.4690450441669 , 409.846153846154 , 28.7403520387578 , 422.114285714286 , 49.095569187899 , 422.114285714286 , 49.220957081958 , 408.056331360947 , 30.5805125465971 , 408.181818181818 , 29.2760962909008 , 418 , 57.0750006082203 , 425.2 , 35.6428587083861 , 411.021538461538 , 28.321014004634 , 425.2 , 36.639123929753 , 408.376923076923 , 32.2215323111588 , 425.8 , 42.7983469101296 
 424.171428571429 , 41.6792053156179 , 417.485714285714 , 61.76387251543 , 422.8 , 55.2740510517895 , 409.846153846154 , 29.0014960767735 , 411.870414201183 , 29.0049409109767 , 412.683076923077 , 29.2695775547852 , 423.4 , 47.605047441114 , 424.171428571429 , 37.8554183597236 , 422.628571428571 , 43.4348441821526 , 408.776331360947 , 30.2673949054067 , 409.36 , 27.7209345469683 , 423.4 , 54.7773853885505 , 423.76 , 53.4090207395889 , 407.92 , 31.0983004738586 , 408.383216783217 , 30.8610233095141 , 424.685714285714 , 38.0590910216104 , 424 , 45.0326738248178 , 423.657142857143 , 43.7884586096974 , 427 , 37.3143313629007 , 410 , 29.2175867379611 , 422.628571428571 , 48.0856571348438 , 422.628571428571 , 48.2289115725257 , 408.141538461538 , 30.8960707741037 , 408.305755782679 , 29.740226819959 , 418.45 , 56.0947293539955 , 425.92 , 34.3656696894441 , 411.16 , 28.8042389125243 , 425.8 , 35.3801736309257 , 408.55 , 32.7537302527473 , 426.4 , 41.5862224376418 
 424.685714285714 , 40.5219713945893 , 418 , 62.0225734646219 , 424 , 54.5755682161369 , 410 , 29.4721742943296 , 411.976923076923 , 29.3232518280265 , 412.96 , 29.7040583226316 , 424 , 46.3891784753529 , 424.685714285714 , 36.7227245736517 , 423.142857142857 , 42.3864042606848 , 408.861538461538 , 30.5662245987657 , 409.496331360947 , 28.1490402743826 , 424.3 , 53.5017682414501 , 424.48 , 52.2299125636378 , 408.056331360947 , 31.5333495583641 , 408.509090909091 , 31.3535694573037 , 425.2 , 36.9109600746142 , 424.6 , 43.8443141977074 , 424.171428571429 , 42.7308675336918 , 427.6 , 36.1711760366345 , 410.151479289941 , 29.6910729525396 , 423.142857142857 , 47.0468728985813 , 423.142857142857 , 47.2000029488332 , 408.28 , 31.410376898801 , 408.383216783217 , 30.0322088811244 , 418.9 , 55.0290785208754 , 426.64 , 33.1166598958935 , 411.296331360947 , 29.2848849644816 , 426.4 , 34.1396679639286 , 408.720414201183 , 33.2732608995047 , 427 , 40.3670691607269 
