Wavelength (nm)	Reflectance (%)	Transmittance (%)	Density 
 486.8	 78.8496593241476	 21.1481878974107	 .674726839630359
 487	 79.0523949201334	 20.9454775309728	 .678909733813037
 487.2	 79.2505003916408	 20.7473967307598	 .683036388416602
 487.4	 79.4440752870791	 20.5538459614785	 .687106902567981
 487.6	 79.633216950992	 20.3647278913908	 .691121388477907
 487.8	 79.8180205500816	 20.1799473662958	 .695079970832364
 488	 79.9985791011841	 19.9994113815589	 .698982786211157
 488.2	 80.1749835009509	 19.8230290524359	 .70282998253259
 488.4	 80.347322557012	 19.6507115829152	 .706621718523258
 488.6	 80.5156830204131	 19.4823722332864	 .710358163211999
 488.8	 80.6801496191365	 19.3179262866249	 .714039495447047
 489	 80.840805092532	 19.1572910143663	 .717665903435509
