Wavelength (nm)	Reflectance (%)	Transmittance (%)	Density 
 470.4	 56.3669465644646	 38.9528882358724	 .409460335208419
 470.6	 56.4458517475996	 38.8799093013526	 .410274756862225
 470.8	 56.5246627693005	 38.8070668912598	 .41108918078688
 471	 56.6033702081198	 38.7343698578927	 .411903504869997
 471.2	 56.6819647526202	 38.6618269319561	 .412717627603878
 471.4	 56.760437203861	 38.5894467205224	 .413531448118073
 471.6	 56.8387784777682	 38.5172377051043	 .414344866211223
 471.8	 56.9169796073913	 38.4452082398391	 .415157782382182
 472	 56.9950317450462	 38.3733665497808	 .415970097860425
 472.2	 57.0729261643486	 38.3017207293006	 .416781714635729
 472.4	 57.1506542621352	 38.2302787405916	 .417592535487132
 472.6	 57.2282075602791	 38.1590484122777	 .418402464011174
 472.8	 57.3055777073974	 38.0880374381241	 .419211404649417
 473	 57.3827564804554	 38.0172533758466	 .420019262715242
 473.2	 57.4597357862665	 37.9467036460195	 .420825944419935
 473.4	 57.5365076628928	 37.8763955310786	 .421631356898049
 473.6	 57.6130642809459	 37.8063361744171	 .422435408232061
 473.8	 57.6893979447905	 37.7365325795741	 .423238007476314
 474	 57.7655010936543	 37.6669916095106	 .424039064680261
 474.2	 57.8413663026435	 37.5977199859738	 .424838490910999
 474.4	 57.9169862836685	 37.5287242889456	 .425636198275112
 474.6	 57.9923538862805	 37.4600109561738	 .426432099939823
 474.8	 58.0674620984218	 37.3915862827834	 .427226110153449
 475	 58.1423040470914	 37.3234564209661	 .428018144265194
 475.2	 58.2167373005631	 37.2557540088457	 .428806642612195
 475.4	 58.2908914309509	 37.1883578301799	 .429592998867096
 475.6	 58.3647599872437	 37.1212736062771	 .430377131841927
 475.8	 58.4383366592053	 37.0545069151424	 .431158961521694
 476	 58.5116152776516	 36.988063191523	 .431938409080825
 476.2	 58.5845898146568	 36.9219477270178	 .432715396898988
 476.4	 58.6572543836906	 36.8561656702493	 .433489848576264
 476.6	 58.7296032396887	 36.7907220270964	 .434261688947706
 476.8	 58.8016307790579	 36.7256216609843	 .435030844097269
 477	 58.8733315396203	 36.660869293231	 .435797241371146
 477.2	 58.9447002004953	 36.5964695034469	 .436560809390487
 477.4	 59.0157315819242	 36.5324267299869	 .437321478063542
 477.6	 59.0864206450395	 36.4687452704508	 .438079178597203
 477.8	 59.1567624915779	 36.4054292822325	 .438833843507987
 478	 59.226752363544	 36.342482783114	 .439585406632442
 478.2	 59.2963856428219	 36.2799096519027	 .440333803136997
 478.4	 59.3656578507403	 36.2177136291104	 .441078969527269
 478.6	 59.4345646475908	 36.1558983176722	 .441820843656824
 478.8	 59.5031018321023	 36.0944671837028	 .442559364735407
 479	 59.5712653408735	 36.0334235572882	 .443294473336657
